,Input params,Predicted params
82,0.48473496763389473,0.4956410229206085
83,1.4936921238354346,1.5672430992126465
84,3.4384484827629564,3.618285894393921
85,2.2861548737141937,2.141197919845581
86,0.7006536093089766,0.7083194851875305
87,2.1792882985413065,2.042551040649414
88,3.4384484827629564,3.573514938354492
89,4.500789630343233,4.604354381561279
90,0.530140605578667,0.5603967308998108
91,1.4104318276284276,1.330306887626648
92,3.4384484827629564,3.6075479984283447
93,2.8780241080740723,2.8157856464385986
94,0.4724396805647783,0.5062389969825745
95,3.1017187183327763,3.0629563331604004
96,3.4384484827629564,3.6178057193756104
97,4.544677994583651,4.704923629760742
98,0.5966836267336665,0.6346794962882996
99,1.212295633822635,1.0293594598770142
100,3.4384484827629564,3.4030630588531494
101,4.159596655787117,4.332649230957031
102,0.6525639621351116,0.6473022103309631
103,2.445890111336335,2.6064610481262207
104,3.4384484827629564,3.4752707481384277
105,4.108669018649642,4.071761608123779
106,0.39160416880006754,0.4066241681575775
107,2.2767203612358378,2.3766164779663086
108,3.4384484827629564,3.4377012252807617
109,2.75247102163869,2.9473752975463867
110,0.6698531861827393,0.6645792126655579
111,2.2425826526545,2.2589046955108643
112,3.4384484827629564,3.4039063453674316
113,2.6175336153183473,2.926270008087158
114,0.26595355350122185,0.28145572543144226
115,3.4312396525148836,3.1884145736694336
116,3.4384484827629564,3.589038848876953
117,2.2013441415301025,2.2147915363311768
118,0.2761271134994514,0.29382458329200745
119,2.851082611167675,2.9199867248535156
120,3.4384484827629564,3.522831678390503
121,3.5795129831560386,3.6277947425842285
122,0.6066777237723099,0.622954785823822
123,1.3514107557210255,1.392060399055481
124,3.4384484827629564,3.4789767265319824
125,4.179412128865687,4.250253200531006
126,0.4859525475159903,0.503747284412384
127,1.2807525631920207,1.334647536277771
128,3.4384484827629564,3.40773344039917
129,2.6099178471772966,2.63785982131958
130,0.24267216703021832,0.24909713864326477
131,2.484523905065136,2.755420684814453
132,3.4384484827629564,3.5804903507232666
133,3.890220410781237,3.8750057220458984
134,0.48456303276659896,0.5163222551345825
135,1.6379762319519713,1.5573785305023193
136,3.4384484827629564,3.583075761795044
137,2.8777084278366365,2.7569966316223145
138,0.39370253913654674,0.41678619384765625
139,2.367379591833239,2.5259785652160645
140,3.4384484827629564,3.592510461807251
141,2.6943492612494135,2.6126842498779297
142,0.5819228657052482,0.5942172408103943
143,1.9182170174540691,2.0086796283721924
144,3.4384484827629564,3.4171195030212402
145,3.5488112060883137,3.5462794303894043
146,0.523320054732735,0.529426097869873
147,2.9468208941851484,3.038722038269043
148,3.4384484827629564,3.518937826156616
149,4.3264603436938724,4.382659912109375
150,0.35285428364566207,0.374281644821167
151,1.3419347167736921,1.3877418041229248
152,3.4384484827629564,3.453113079071045
153,3.9433874926769583,3.9053549766540527
154,0.5247601383522507,0.5371530055999756
155,1.49673990587703,1.572099208831787
156,3.4384484827629564,3.44650936126709
157,2.9490077958978187,2.909956932067871
158,0.4573038778810032,0.4560289680957794
159,1.7847213927973875,1.9331995248794556
160,3.4384484827629564,3.4335081577301025
161,2.6879272400287153,2.744138240814209
162,0.2844516581028999,0.2860349714756012
163,2.022765496525687,2.084486484527588
164,3.4384484827629564,3.477496862411499
165,3.3175453381995683,3.124464511871338
166,0.39466184735869014,0.4122983515262604
167,2.262549141613516,2.502872943878174
168,3.4384484827629564,3.6840169429779053
169,2.0245088265574562,1.9416338205337524
170,0.7798508026424167,0.8201737403869629
171,3.346791046302638,3.5738120079040527
172,3.4384484827629564,3.513584613800049
173,2.8906267988892695,2.887028694152832
174,0.6010411442987811,0.6194326281547546
175,3.026892483575354,3.126713275909424
176,3.4384484827629564,3.4717469215393066
177,3.630475277557238,3.486082077026367
178,0.3753939665059042,0.3919089734554291
179,2.5111487568647837,2.744760513305664
180,3.4384484827629564,3.4609434604644775
181,4.035360200660372,4.154399871826172
182,0.7696645954857972,0.772953450679779
183,2.263509742155171,2.2313122749328613
184,3.4384484827629564,3.544055938720703
185,4.006878373868581,4.13881778717041
186,0.6751401533377726,0.6992319226264954
187,2.609684393154831,2.5661330223083496
188,3.4384484827629564,3.4868102073669434
189,4.0840000834111425,4.093995094299316
190,0.26633946468469105,0.2776317298412323
191,1.0864936778925074,1.3544590473175049
192,3.4384484827629564,3.434666395187378
193,2.0519049844105117,2.044508457183838
194,0.7657798483389251,0.7749149203300476
195,3.4658996985958437,3.702669143676758
196,3.4384484827629564,3.5230906009674072
197,3.301055771128875,3.308384895324707
198,0.513146622730617,0.5361241102218628
199,3.290380091982852,3.2133774757385254
200,3.4384484827629564,3.62774395942688
201,1.8315185680010533,1.8097503185272217
202,0.4536469700497316,0.46447697281837463
203,2.87063249119491,2.8920328617095947
204,3.4384484827629564,3.4647674560546875
205,4.040750609456948,3.9405088424682617
206,0.6078146099975991,0.618838369846344
207,1.7657784518313733,1.8846672773361206
208,3.4384484827629564,3.6102967262268066
209,3.5596941411198726,3.528341770172119
210,0.5637762569844019,0.5981521606445312
211,2.157359153695438,2.15559720993042
212,3.4384484827629564,3.41791033744812
213,2.6572124792439435,2.814727783203125
214,0.6351504938148476,0.6316085457801819
215,2.4617277705253917,2.566225528717041
216,3.4384484827629564,3.50010085105896
217,3.62930190298281,3.57645845413208
218,0.3330409450865778,0.35382500290870667
219,2.2925596454307584,2.4310660362243652
220,3.4384484827629564,3.5280802249908447
221,3.4416106155067556,3.239010810852051
222,0.40519916335680806,0.42828336358070374
223,2.3147389887246685,2.51381778717041
224,3.4384484827629564,3.428999185562134
225,4.877943627867204,4.910577297210693
226,0.46654655567677733,0.47256502509117126
227,1.2195862326837292,1.3527171611785889
228,3.4384484827629564,3.5428736209869385
229,3.693684541341196,3.633293628692627
230,0.518696551592721,0.5437780022621155
231,1.841276119696781,1.8424334526062012
232,3.4384484827629564,3.5734522342681885
233,2.741056381244058,2.7364511489868164
234,0.40443111786996266,0.41484591364860535
235,1.8968265506824444,1.9145536422729492
236,3.4384484827629564,3.41701602935791
237,3.9236651969595675,3.8329858779907227
238,0.4448105344136888,0.4518246352672577
239,2.4569210710655955,2.7232160568237305
240,3.4384484827629564,3.436077356338501
241,3.9842648657795223,3.886293411254883
242,0.324870805185382,0.3368423283100128
243,2.7246917722514885,2.9210355281829834
244,3.4384484827629564,3.354661226272583
245,1.6616979690382436,1.7318841218948364
246,0.4999153198190242,0.479670912027359
247,3.196960681167212,3.29148006439209
248,3.4384484827629564,3.610863208770752
249,4.319348519427003,4.449653148651123
250,0.5550443586564474,0.5935838222503662
251,1.1927606606437668,1.0397708415985107
252,3.4384484827629564,3.5266292095184326
253,2.40454801136296,2.4850711822509766
254,0.5087284192799346,0.5257154703140259
255,2.790900771430357,2.8577992916107178
256,3.4384484827629564,3.467055559158325
257,3.3261939757296033,3.2232441902160645
258,0.5737014032880787,0.5855862498283386
259,2.747447587392377,2.8548583984375
260,3.4384484827629564,3.404674768447876
261,2.139573851340581,2.2085795402526855
262,0.6272221766200266,0.6275339126586914
263,3.436580443042265,3.5844411849975586
264,3.4384484827629564,3.517669439315796
265,3.241794401442753,3.4383788108825684
266,0.7750273114237294,0.7913938164710999
267,2.556557097801718,2.568601131439209
268,3.4384484827629564,3.5024092197418213
269,4.1910501733139025,4.121676921844482
270,0.290121246458723,0.3092467784881592
271,2.306224102983501,2.3109211921691895
272,3.4384484827629564,3.471421003341675
273,4.742998920923771,4.41924524307251
274,0.20053834585906627,0.21305257081985474
275,1.5431049194409971,1.6738452911376953
276,3.4384484827629564,3.4793033599853516
277,4.50449510893236,4.593291759490967
278,0.6692463126102488,0.6800634860992432
279,1.286147004331597,1.3101153373718262
280,3.4384484827629564,3.59055233001709
281,5.545782970074336,5.439083576202393
282,0.4435272161536837,0.46477648615837097
283,1.2143553903801743,1.1444751024246216
284,3.4384484827629564,3.5493266582489014
285,2.9622167137696356,3.0247230529785156
286,0.6712850402089534,0.6947205662727356
287,2.817028704879895,2.892759084701538
288,3.4384484827629564,3.36881685256958
289,1.8729623215181275,2.1203927993774414
290,0.34714100895841093,0.3253003656864166
291,2.262122131942434,2.284965991973877
292,3.4384484827629564,3.4053986072540283
293,2.4612279755076205,2.592270612716675
294,0.2149567239670633,0.2228708565235138
295,2.729859092661279,2.9612693786621094
296,3.4384484827629564,3.5932068824768066
297,3.2852556713783523,3.4974536895751953
298,0.6814812038603133,0.7134939432144165
299,2.1330855969552056,2.0359103679656982
300,3.4384484827629564,3.459449052810669
301,4.511946786841306,5.052516937255859
302,0.4915981760336638,0.4926711618900299
303,3.260070834390615,3.1406238079071045
304,3.4384484827629564,3.4601268768310547
305,3.9611125485075194,4.187715530395508
306,0.7808053595127249,0.7887901663780212
307,1.26599748031751,1.3395330905914307
308,3.4384484827629564,3.558354139328003
309,2.71614805412175,2.728699207305908
310,0.5749108632314024,0.6002528071403503
311,3.0578122442114735,3.1264615058898926
312,3.4384484827629564,3.5897488594055176
313,3.1613615735206553,3.109595775604248
314,0.3028508527670194,0.3331049382686615
315,2.8569871443626997,2.886829137802124
316,3.4384484827629564,3.5878522396087646
317,3.527295883329047,3.5467047691345215
318,0.5611027791328848,0.5932264924049377
319,1.8858314495262054,1.9212092161178589
320,3.4384484827629564,3.460080862045288
321,3.589026743498208,3.546308994293213
322,0.47570473863348023,0.4895748198032379
323,1.7502913981888315,1.792178988456726
324,3.4384484827629564,3.5270047187805176
325,5.230438889451834,4.865147590637207
326,0.2580704905524489,0.27663442492485046
327,1.1216433359314641,1.2986934185028076
328,3.4384484827629564,3.47550368309021
329,3.4678538808951704,3.43349027633667
330,0.39880795310550615,0.41192102432250977
331,1.7819414174202737,1.7762298583984375
332,3.4384484827629564,3.521531343460083
333,4.202930549335923,4.3610758781433105
334,0.7606158990521179,0.7825523614883423
335,1.3405159633905095,1.3159254789352417
336,3.4384484827629564,3.532797336578369
337,2.9487499230111203,3.026369333267212
338,0.21474177696154803,0.2328261435031891
339,2.5814396171735057,2.711198091506958
340,3.4384484827629564,3.4453537464141846
341,3.9331991483151563,4.094147205352783
342,0.7114413010446945,0.7179506421089172
343,1.2447612257570682,1.3300602436065674
344,3.4384484827629564,3.639298439025879
345,2.959246103369421,2.8701024055480957
346,0.4409472950207195,0.47844257950782776
347,2.8874932280371404,2.8597412109375
348,3.4384484827629564,3.6875648498535156
349,1.9440148213321855,2.0882740020751953
350,0.23835666021253332,0.26198676228523254
351,3.14115192518312,3.0396499633789062
352,3.4384484827629564,3.4134042263031006
353,3.439916206812408,3.921781539916992
354,0.7949689745306767,0.7963480949401855
355,3.443959628010935,3.5502090454101562
356,3.4384484827629564,3.5817227363586426
357,5.293609055212495,5.766850471496582
358,0.7830696261454293,0.8003283143043518
359,1.1860664823713707,0.9290765523910522
360,3.4384484827629564,3.4645586013793945
361,3.626106268534588,3.777484893798828
362,0.6980649812610591,0.6995721459388733
363,1.0548037335481077,1.057561993598938
364,3.4384484827629564,3.397482395172119
365,3.0276967815799285,3.056313991546631
366,0.7323414030663702,0.7118470072746277
367,1.5081798748816846,1.6660687923431396
368,3.4384484827629564,3.548409938812256
369,4.875587312112862,4.942654132843018
370,0.4543659698467587,0.47849878668785095
371,1.1359362522460426,1.1473991870880127
372,3.4384484827629564,3.505011796951294
373,3.352595768291062,3.550767421722412
374,0.7230201308423385,0.7364214062690735
375,2.2994792264176365,2.2622852325439453
376,3.4384484827629564,3.625838041305542
377,2.4169969371482467,2.5452795028686523
378,0.6447960522675942,0.6780604720115662
379,2.852553315885698,2.8483614921569824
380,3.4384484827629564,3.6429026126861572
381,3.1519342038206837,3.0536322593688965
382,0.3606027883378032,0.3896867632865906
383,2.182611994696435,2.089392900466919
384,3.4384484827629564,3.5888261795043945
385,3.848291650074873,4.08904504776001
386,0.7824063404929129,0.8183559775352478
387,1.9116435185165837,1.783385992050171
388,3.4384484827629564,3.723085403442383
389,1.1565121612062308,1.5639550685882568
390,0.2708030279732563,0.2839885652065277
391,3.364052690749711,3.144016742706299
392,3.4384484827629564,3.3815219402313232
393,1.6632445020529718,1.7210923433303833
394,0.653012630571975,0.6456936001777649
395,3.4423649432499714,3.5389561653137207
396,3.4384484827629564,3.522092580795288
397,4.15299793399122,4.298716068267822
398,0.7355626848050323,0.7580755949020386
399,1.339261847188185,1.3177216053009033
400,2.3387946671971034,2.4806268215179443
401,2.7526131390673316,2.8343393802642822
402,0.6228964751441842,0.64714515209198
403,2.169001386407237,2.0976672172546387
404,2.3387946671971034,2.434305191040039
405,3.334312985174336,3.332174062728882
406,0.5770233632863824,0.598180890083313
407,2.105316802511085,2.164731979370117
408,2.3387946671971034,2.3772659301757812
409,2.669835338227381,2.610050678253174
410,0.3126483348191867,0.3272964656352997
411,2.7466309087697134,2.8249642848968506
412,2.3387946671971034,2.439345121383667
413,2.5624443709247364,2.5070247650146484
414,0.7458139920924145,0.7521359920501709
415,1.9236764272550781,1.7792028188705444
416,2.3387946671971034,2.412876844406128
417,3.415049909259726,3.448000431060791
418,0.33421113828407484,0.3480970561504364
419,1.606212952870597,1.621903896331787
420,2.3387946671971034,2.526266574859619
421,2.110501876044898,2.2385449409484863
422,0.2768468595659247,0.30359628796577454
423,3.1401808358253174,2.9906673431396484
424,2.3387946671971034,2.460897207260132
425,2.493091375874881,2.493997573852539
426,0.25211335318827705,0.2694314420223236
427,2.621178878780629,2.6775410175323486
428,2.3387946671971034,2.3549582958221436
429,3.9588220298344776,3.871715545654297
430,0.5117174815795834,0.5187337398529053
431,1.492878317203519,1.6265971660614014
432,2.3387946671971034,2.4557833671569824
433,2.2295686335393197,2.348966598510742
434,0.33936731469755177,0.36134853959083557
435,3.0693088506818396,2.9870033264160156
436,2.3387946671971034,2.3887839317321777
437,3.710274044689052,3.9447193145751953
438,0.4489903411680902,0.4652141034603119
439,3.299543482433967,3.176339864730835
440,2.3387946671971034,2.4437060356140137
441,2.364895271850158,2.394543409347534
442,0.6742773596985628,0.6800134181976318
443,2.3736961493130764,2.256950616836548
444,2.3387946671971034,2.3233253955841064
445,2.353999612610135,2.5139365196228027
446,0.3591889312685083,0.34380337595939636
447,1.7887770720285447,1.85847806930542
448,2.3387946671971034,2.3694722652435303
449,1.9234985434924248,2.1671221256256104
450,0.3851534411672314,0.3945227861404419
451,3.469186784233462,3.291382312774658
452,2.3387946671971034,2.3971002101898193
453,2.5240060274835123,2.5277223587036133
454,0.5827789029789936,0.5908240675926208
455,3.0095687743704307,3.1182587146759033
456,2.3387946671971034,2.3830714225769043
457,4.504214599209197,4.484851837158203
458,0.41149559534196084,0.4242331087589264
459,1.300176401869222,1.4173367023468018
460,2.3387946671971034,2.461738109588623
461,2.8028257079248493,2.983613967895508
462,0.22268899411983228,0.24825051426887512
463,3.102296508253565,2.9891061782836914
464,2.3387946671971034,2.4646167755126953
465,2.0312633521525503,2.248988628387451
466,0.26378401794396733,0.28588876128196716
467,3.3195702106141565,3.0787672996520996
468,2.3387946671971034,2.342292070388794
469,3.1271229321269005,3.1377644538879395
470,0.36110109299756066,0.36519575119018555
471,1.978331836967556,1.9630956649780273
472,2.3387946671971034,2.4053378105163574
473,3.921649611888885,4.137232303619385
474,0.6874619829836859,0.7035428285598755
475,1.0721585242036535,1.0221867561340332
476,2.3387946671971034,2.454767942428589
477,3.2457610277312003,3.215322494506836
478,0.47069511389119933,0.495706170797348
479,2.1233054847823603,2.1405975818634033
480,2.3387946671971034,2.4091808795928955
481,4.046402338001662,4.009333610534668
482,0.48473496763389473,0.500739336013794
483,2.3466464410063175,2.357464551925659
484,2.3387946671971034,2.437891960144043
485,4.43233418548818,4.367428779602051
486,0.7006536093089766,0.7201903462409973
487,1.9096745155975623,1.979188323020935
488,2.3387946671971034,2.3961918354034424
489,3.780548428538027,3.6131081581115723
490,0.530140605578667,0.5449705123901367
491,1.8083619123256958,1.8977501392364502
492,2.3387946671971034,2.354257106781006
493,3.153590765725893,2.957228183746338
494,0.4724396805647783,0.47871115803718567
495,2.722980262445418,2.846156120300293
496,2.3387946671971034,2.3602256774902344
497,2.5494101256716277,2.600766181945801
498,0.5966836267336665,0.5942482352256775
499,2.728076969011841,2.851562976837158
500,2.3387946671971034,2.4701969623565674
501,2.6156774648587815,2.7737579345703125
502,0.6525639621351116,0.6768566370010376
503,2.607328534038028,2.532019853591919
504,2.3387946671971034,2.3559682369232178
505,5.699597433260179,5.297820568084717
506,0.39160416880006754,0.38860294222831726
507,1.2400390151102,1.3885778188705444
508,2.3387946671971034,2.291839838027954
509,1.8662623556928155,1.8361815214157104
510,0.6698531861827393,0.6304715275764465
511,2.929996739253677,3.0953640937805176
512,2.3387946671971034,2.4330945014953613
513,3.6533665815442333,3.8486833572387695
514,0.26595355350122185,0.2854810655117035
515,1.8767582076344551,1.7255864143371582
516,2.3387946671971034,2.3639943599700928
517,4.604891531111693,4.533489227294922
518,0.2761271134994514,0.2886669337749481
519,1.5176220013214943,1.5666707754135132
520,2.3387946671971034,2.370039701461792
521,2.265879962375498,2.1652188301086426
522,0.6066777237723099,0.5890586972236633
523,2.0905655422512184,2.155298948287964
524,2.3387946671971034,2.3342087268829346
525,3.0066607149045153,3.0016098022460938
526,0.4859525475159903,0.4829074442386627
527,1.9733287909539226,2.1806702613830566
528,2.3387946671971034,2.392875909805298
529,3.252688708419356,3.5274267196655273
530,0.24267216703021832,0.2529146373271942
531,1.8310891002067198,1.7466899156570435
532,2.3387946671971034,2.4856793880462646
533,2.387254631464784,2.492379665374756
534,0.48456303276659896,0.5121564269065857
535,2.85448914657099,2.8218271732330322
536,2.3387946671971034,2.440092086791992
537,3.1226988403746985,3.077561378479004
538,0.39370253913654674,0.4077264368534088
539,1.6498314108163983,1.6617977619171143
540,2.3387946671971034,2.366694450378418
541,2.9584553470126975,2.8934390544891357
542,0.5819228657052482,0.5872662663459778
543,2.9842582251596452,3.097799301147461
544,2.3387946671971034,2.4513823986053467
545,3.200938627147698,3.0633697509765625
546,0.523320054732735,0.5508643388748169
547,3.1017953546749837,3.0500946044921875
548,2.3387946671971034,2.442531108856201
549,3.1183185988461437,3.0055947303771973
550,0.35285428364566207,0.375997930765152
551,2.344797860352477,2.3850317001342773
552,2.3387946671971034,2.5566723346710205
553,1.7381185218802866,1.696079969406128
554,0.5247601383522507,0.551159679889679
555,3.1471718041069785,3.0861926078796387
556,2.3387946671971034,2.4732515811920166
557,2.9639227071054766,2.8466744422912598
558,0.4573038778810032,0.48642411828041077
559,2.870692605286272,2.8540635108947754
560,2.3387946671971034,2.45121431350708
561,3.3178606991642385,3.472151756286621
562,0.2844516581028999,0.30320116877555847
563,1.9021256726920153,1.7623738050460815
564,2.3387946671971034,2.469202995300293
565,2.735855475232126,2.6560912132263184
566,0.39466184735869014,0.42290982604026794
567,3.3390294056703262,3.16725492477417
568,2.3387946671971034,2.3900322914123535
569,4.931454199916036,5.118037700653076
570,0.7798508026424167,0.77683424949646
571,1.5753297649918436,1.6554186344146729
572,2.3387946671971034,2.364457130432129
573,4.722625706150277,4.72390604019165
574,0.6010411442987811,0.600359320640564
575,1.2601479317828537,1.3813567161560059
576,2.3387946671971034,2.4729020595550537
577,4.23636127846488,4.3021392822265625
578,0.3753939665059042,0.4052107632160187
579,1.2104866427267065,1.2328757047653198
580,2.3387946671971034,2.4839181900024414
581,3.398167602280269,3.6466727256774902
582,0.7696645954857972,0.8086959719657898
583,2.1887153851921317,1.9988322257995605
584,2.3387946671971034,2.4530508518218994
585,4.135828015490504,4.1248860359191895
586,0.6751401533377726,0.7039230465888977
587,1.4135907141580297,1.3660809993743896
588,2.3387946671971034,2.432903528213501
589,3.388946368524831,3.4089150428771973
590,0.26633946468469105,0.28831544518470764
591,3.094736259314164,3.016836643218994
592,2.3387946671971034,2.4545493125915527
593,3.45840233720562,3.6785831451416016
594,0.7657798483389251,0.7958016991615295
595,2.1512510236819744,2.0172080993652344
596,2.3387946671971034,2.3968803882598877
597,3.0542944939679146,2.9266605377197266
598,0.513146622730617,0.5277819633483887
599,3.0233825472775666,3.0552353858947754
600,2.3387946671971034,2.432556629180908
601,3.164653332981479,2.9631662368774414
602,0.4536469700497316,0.4757600724697113
603,2.8278879606111165,2.845663547515869
604,2.3387946671971034,2.491560459136963
605,2.200540342608795,2.251108407974243
606,0.6078146099975991,0.634233295917511
607,3.089108533057013,3.1145763397216797
608,2.3387946671971034,2.409348964691162
609,4.095959588778735,4.10837984085083
610,0.5637762569844019,0.5821273922920227
611,1.0760934639931916,1.0784310102462769
612,2.3387946671971034,2.3787903785705566
613,4.942380216545742,5.020902156829834
614,0.6351504938148476,0.6341436505317688
615,1.0297781731522972,1.0998640060424805
616,2.3387946671971034,2.372252941131592
617,5.001492622571046,4.794617176055908
618,0.3330409450865778,0.3409702777862549
619,1.5340454055810917,1.5636287927627563
620,2.3387946671971034,2.330308198928833
621,2.345970128702241,2.40655517578125
622,0.40519916335680806,0.40727922320365906
623,3.1822670174771037,3.1717143058776855
624,2.3387946671971034,2.3582100868225098
625,2.976938842275888,2.974029541015625
626,0.46654655567677733,0.4592406451702118
627,1.3254669653351725,1.4614120721817017
628,2.3387946671971034,2.5164737701416016
629,2.7251188901770345,2.694929599761963
630,0.518696551592721,0.5581410527229309
631,3.392134732593859,3.299964427947998
632,2.3387946671971034,2.4478163719177246
633,3.529864002743248,3.3346376419067383
634,0.40443111786996266,0.42935946583747864
635,2.625546004576126,2.6996030807495117
636,2.3387946671971034,2.3665568828582764
637,3.533803677372185,3.512012004852295
638,0.4448105344136888,0.4563610851764679
639,3.003982983827867,3.02876615524292
640,2.3387946671971034,2.338697910308838
641,4.0862244459497505,4.157344341278076
642,0.324870805185382,0.33368876576423645
643,1.2274532283653266,1.4457043409347534
644,2.3387946671971034,2.454906940460205
645,4.704851595306021,4.684566974639893
646,0.4999153198190242,0.5229393243789673
647,1.4413649492466618,1.3932521343231201
648,2.3387946671971034,2.3803787231445312
649,2.5101470368689136,2.5690298080444336
650,0.5550443586564474,0.5590333938598633
651,2.749700552079163,2.8428635597229004
652,2.3387946671971034,2.478480339050293
653,3.2811029292259954,3.257180690765381
654,0.5087284192799346,0.5356809496879578
655,1.6936930746652001,1.7106722593307495
656,2.3387946671971034,2.4735145568847656
657,3.933868914578678,3.924178123474121
658,0.5737014032880787,0.6080319285392761
659,1.4359492748276086,1.3626999855041504
660,2.3387946671971034,2.4189910888671875
661,3.6300952298412676,3.553398609161377
662,0.6272221766200266,0.6475064754486084
663,2.5940242463564838,2.5839505195617676
664,2.3387946671971034,2.33534836769104
665,2.4556137791756187,2.534027099609375
666,0.7750273114237294,0.7535229325294495
667,2.699860065835076,2.8546080589294434
668,2.3387946671971034,2.4155967235565186
669,3.0101555818645154,3.0340585708618164
670,0.290121246458723,0.3071155250072479
671,2.324475058011608,2.355022430419922
672,2.3387946671971034,2.355430841445923
673,2.7695632293059274,3.0313868522644043
674,0.20053834585906627,0.21324750781059265
675,2.7465010043815936,2.7655692100524902
676,2.3387946671971034,2.37823486328125
677,4.9042557087654695,5.247060775756836
678,0.6692463126102488,0.6619015336036682
679,2.3152681660845644,2.358494758605957
680,2.3387946671971034,2.4187235832214355
681,2.8942829856114525,2.866478443145752
682,0.4435272161536837,0.4523281157016754
683,1.865690159990028,1.953430414199829
684,2.3387946671971034,2.387803077697754
685,3.1216331631181085,3.2641563415527344
686,0.6712850402089534,0.6766636967658997
687,2.284670653063057,2.2781903743743896
688,2.3387946671971034,2.4534337520599365
689,2.26530532896506,2.38472843170166
690,0.34714100895841093,0.3697681128978729
691,3.0648448700219006,2.983452320098877
692,2.3387946671971034,2.2299160957336426
693,1.6969389711335858,2.048349380493164
694,0.2149567239670633,0.2049521505832672
695,2.9226089042183188,2.966689109802246
696,2.3387946671971034,2.3774735927581787
697,3.853755565582265,3.9483957290649414
698,0.6814812038603133,0.6900404095649719
699,1.2834581024691272,1.3830820322036743
700,2.3387946671971034,2.487258195877075
701,1.9314944351724375,1.9981005191802979
702,0.4915981760336638,0.510667622089386
703,3.092844045206763,3.062498092651367
704,2.3387946671971034,2.4615612030029297
705,2.440719635070708,2.4073057174682617
706,0.7808053595127249,0.7930456399917603
707,2.1735033603350904,1.95048189163208
708,2.3387946671971034,2.4768497943878174
709,3.8172759692072886,3.7585439682006836
710,0.5749108632314024,0.6096864938735962
711,1.690567265363566,1.6726980209350586
712,2.3387946671971034,2.3498644828796387
713,2.693426085965016,2.685713768005371
714,0.3028508527670194,0.31446680426597595
715,2.9610888985404378,2.9721860885620117
716,2.3387946671971034,2.381066083908081
717,1.7303503917961525,1.6948268413543701
718,0.5611027791328848,0.5473037958145142
719,3.0210663015999817,3.0775833129882812
720,2.3387946671971034,2.5260393619537354
